id,title,sector_name,administrative_level,estimated_cost,investment_status,project_status,category,sub_sector
2699,Reamenagement des pistes de sentiers,Autre,GORGOBA,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
684,Réaménagement des retenues d'eau (barrage),Autre,GBARI,5000000,p,N,Production végétale,Aménagement
498,Réaménagement du barrage de Ganro,Autre,GANRO,5000000,p,N,Production végétale,Aménagement
475,Réaménagement du barrage de Seko Kparou,Autre,SÉKO-KPAROU,5000000,p,N,Production végétale,Aménagement
911,Réaménagement du barrage en barrage agro-pastorale,Autre,GAH- MARO-PEULH,5000000,p,N,Production animale,Aménagement
699,"Reboisement de 5 hectares, khaya, senegalensis, pacom...",Autre,GUINROU-PEULH,5000000,p,N,Autre,Autre
943,Réduire l'obstruction des terres cultivables pour le passage des animaux à travers la sécurisation des couloirs de passage,Autre,SAKANA- KPÉBA,5000000,p,N,Production animale,Aménagement
1888,Réfection centre de santé,Autre,KOUWA N'PONGOU,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
1564,Réfection d'un module de trois classes plus bureau et magasin,Autre,KPÉRINKPÉ,5000000,p,N,Education,Bureau d'école primaire
1559,Réfection d'un module de trois classes plus bureau et magasin respectivement à EPP de dimansouri et kaptièni,Autre,DIMANSOURI,5000000,p,N,Education,Bureau d'école primaire
2555,Réfection d’un module de trois salles de classes à l’EPP Koudahongou plus équipement en tables bancs,Autre,KOUDAHONGOU,5000000,p,N,Education,Table + bancs pour les écoles primaires
1035,Réfection du toit de l'école,Autre,KOARATÉDJI,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
1057,Réfection et équipements en mobilier de l'école primaire du village,Autre,KANTORO,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
2730,Regroupement de campement,Autre,TORA,5000000,p,N,Autre,Autre
1595,Regroupement de campement à Koupagou,Autre,KOUPAGOU-KORONTIÈRE,5000000,p,N,Autre,Autre
1911,Regroupement de campements,Autre,FATIYA,5000000,p,N,Autre,Autre
2655,Regroupement des campement,Autre,COTIAKOU,5000000,p,N,Autre,Autre
622,Regroupement des campements,Autre,BOUGNANKOU,5000000,p,N,Autre,Autre
634,Regroupement des campements peuhl,Autre,SONON,5000000,p,N,Autre,Autre
625,Regroupement des campements peuhl,Autre,GBANDÉ,5000000,p,N,Autre,Autre
628,Regroupement des campements peuhl,Autre,NANIN,5000000,p,N,Autre,Autre
1950,Regroupement et campement,Autre,KOKOKOU,5000000,p,N,Autre,Autre
2397,Réhabilitation/construction de l'AEV de kompa avec la Rehabilitation  de ses bornes Fontaines dans le village et vers le CEG,Autre,KOMPA,5000000,p,N,Accès à l'eau,Adduction d'eau villageoise (AEV)
2563,Réhabilitation de deux forages PMH situés à Tidèmontè Tipaoti centre,Autre,TIPAOTI,5000000,p,N,Accès à l'eau,Forage simple
617,"Réhabilitation de deux modules de trois salles de classe et construction d'un bureau, magasin avec un bloc de latrines à 04 cabines+mobiliers+panneaux solaires photovoltaïques",Autre,KPÉBOURABOU,5000000,p,N,Education,Bureau d'école primaire
1937,Réhabilitation de l’AEV,Autre,KOUSSOUCOINGOU,5000000,p,N,Accès à l'eau,Adduction d'eau villageoise (AEV)
338,Réhabilitation de la maternité,Autre,MAREGUINTA,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
415,Réhabilitation de la maternité et construction d'un dispensaire avec des salles d'hospitalisation et un bloc de latrines à quatre cabines plus équipements médicaux,Autre,GBÉSSAKPÉROU,5000000,p,N,Santé,Dispensaire isolé
1299,Réhabilitation de la pédiatrie et maternité,Autre,TASSI-TÉDJI-BOULANGA,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
1503,Réhabilitation de la piste Nassou-Sonnin-Gbéba,Autre,NASSOU,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
1512,Réhabilitation de la piste Sinaourarou-sonnin,Autre,SINAOURAROU,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
2629,Réhabilitation de la piste Titonsi-Holli,Autre,NODI,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
328,Réhabilitation de la salle de maternité,Autre,GANNOURÈ-HÈRÈ,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
591,Réhabilitation de la toiture du module de trois salles de classes à l'EPP sombiri kperou,Autre,SOMBIRIKPÉROU,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
2439,Réhabilitation de la von,Autre,BÊKET - GAH,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
2420,Réhabilitation de l'école,Autre,TORO-ZOUGOU,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
972,Réhabilitation de l'école maternelle : Modules de classe et équipements des salles de classe en table et banc et bureau des instituteurs,Autre,BANHOUN-KPO,5000000,p,N,Education,Table + chaises pour les écoles maternelles
2318,Réhabilitation de l’EPP BIO GUERRA,Autre,KPÉBIÉ DE PARAKOU1,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
1289,Réhabilitation de l'EPP ( construction et équipements de salle de classe plus clôture de l'école,Autre,BODJÉCALI,5000000,p,N,Education,Clôture de collèges et lycées
2377,Réhabilitation de l'EPP de Bello-tounga,Autre,BELLO-TOUNGA,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
1293,Réhabilitation de l'EPP de galiel,Autre,GALIEL,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
1309,Réhabilitation de l'EPP kotchi,Autre,KOTCHI,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
1916,Réhabilitation de l’EPP kouwetakouangou,Autre,KOUWETAKOUANGOU,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
1287,Réhabilitation de l'hôpital,Autre,BODJÉCALI,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
1905,Réhabilitation de l'UVS,Autre,TAKONTA,5000000,p,N,Autre,Autre
2009,Réhabilitation de route et construction d'ouvrages de franchissement,Autre,GBÉNIKI,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
1513,Réhabilitation des couloirs de passages,Autre,SINAOURAROU,5000000,p,N,Production animale,Aménagement
2405,Réhabilitation des écoles primaire de kara et de Garbey-koara,Autre,GARBEY-KOARA,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
1617,Réhabilitation des forages et puits,Autre,DIDOMPÊ,5000000,p,N,Accès à l'eau,Forage simple
1622,"Réhabilitation des forages PMH à Tchampè, Koukangou",Autre,KOUSSOUNOUNGOU,5000000,p,N,Accès à l'eau,Forage simple
129,Réhabilitation des pistes rurales version les camps peulhs,Autre,IGBÈRÈ,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
134,Réhabilitation des pistes rurales vers les camps peulhs,Autre,TÈKÈ-TÉROU,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
1703,Réhabilitation des puits,Autre,KOUTCHA-KOUMAGOU,5000000,p,N,Autre,Autre
1426,Réhabilitation de trois pompe a motricité humain,Autre,GBASSÈ,5000000,p,N,Autre,Autre
1650,Réhabilitation du barrage,Autre,KOUDOGOU,5000000,p,N,Production végétale,Aménagement
786,Réhabilitation du barrage Agro pastorale,Autre,TAKOU,5000000,p,N,Production animale,Aménagement
2444,Réhabilitation du barrage de Dôh,Autre,DÔH,5000000,p,N,Production végétale,Aménagement
1092,Réhabilitation du barrage de Guéné Zermé pour usage agro-pastoral,Autre,GUÉNÉ-ZERMÉ,5000000,p,N,Production animale,Aménagement
1517,Réhabilitation du barrage de Sinaourarou Gah,Autre,SINAOURAROU-GAH,5000000,p,N,Production végétale,Aménagement
2681,réhabilitation du centre de sante à travers la Construction d'une maternité avec salle d'hospitalisation plusunblocdelatrinesàdeux(02)cabinesetunblocde douches à deux (02) cabines plus pannneaux,Autre,BOUCA-WOOROU,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
2688,réhabilitation du centre de santé  à travers la Construction d'une maternité avec salle d'hospitalisation plus un bloc de latrines à deux (02) cabines et un bloc de douches à deux (02) cabines plus pannneaux solaires photovoltaïques,Autre,GBÉROUGBASSI,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
639,Réhabilitation du centre de santé à travers la construction d'une salle de maternité plus équipements avec latrines à deux cabines et douches au centre de santé de Boa,Autre,BOA,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
655,Réhabilitation du centre de santé avec construction d’une maternité avec salle d’hospitalisation plus un bloc de latrines à deux cabines et un bloc de douche à deux cabines dans le centre de santé de KORODJI,Autre,KORODJI,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
239,Réhabilitation du centre de santé Communautaire pour les soins de l’accident au profit de la communauté,Autre,KPATOUHOU,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
232,Réhabilitation du centre de santé d’arrondissement,Autre,TIMTIM-BONGO,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
2225,Réhabilitation du centre de santé d’arrondissement,Autre,DJAKPINGOU,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
2233,Réhabilitation du centre de santé d’arrondissement,Autre,LÉMAN-BOGOU,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
2238,Réhabilitation du centre de santé d’arrondissement au profit de la communauté,Autre,LÉMAN-MANDÈ,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
2228,Réhabilitation du centre de santé d’arrondissement au profit de la communauté,Autre,KPARSI,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
588,Réhabilitation du centre de santé de Diguidirou,Autre,DIGUIDIROU -PEULH,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
599,Réhabilitation du centre de santé de Guinagourou,Autre,GANDO-ALAFIAROU,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
749,Réhabilitation du centre de santé de péonga à travers la construction d'une maternité avec salle d'hospitalisation,Autre,PÉONGA,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
1385,Réhabilitation du centre de santé de wara,Autre,WARA-GAH,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
456,Réhabilitation du centre de santé en équipements médicaux plus lampadaires solaires à Djegga,Autre,DJILIDJALARÉ,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
770,Réhabilitation du centre de santé en maternité et dispensaires+équipements,Autre,KALALÉ-ZINA,5000000,p,N,Santé,Dispensaire isolé
532,Réhabilitation du centre de santé+paillote et un bloc de latrine à deux cabines et à deux douches,Autre,NASSY,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
719,Réhabilitation du centre de santé plus acquisition déquipements médicaux,Autre,NASSICONZI,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
571,Réhabilitation du centre de santé plus équipements,Autre,GUINAGOUROU-PEULH,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
659,Réhabilitation du centre de santé plus équipements médicaux,Autre,BESSASSI,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
420,Réhabilitation du centre de santé plus équipements médicaux de Dunkassa,Autre,GOROBANI DE DOUKASSA,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
460,Réhabilitation du centre de santé plus équipements médicaux plus lampadaires et papillotes à Dunkassa,Autre,KIRICOUBÈ,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
451,Réhabilitation du centre de santé plus équipements médicaux plus lampadaires solaires et papillotes à Dunkassa,Autre,DANGOROU,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
522,Réhabilitation du dispensaire isolée et construction d'une maternité,Autre,BÉRÉKOUDO,5000000,p,N,Santé,Dispensaire isolé
1919,Réhabilitation du forage PMH à koukontchigou,Autre,TAKPANTA,5000000,p,N,Accès à l'eau,Forage simple
635,Réhabilitation d'un dispensaire isolé et construction d'une maternité plus paillote plus incinérateur et un bloc de latrines à deux douche et deux latrines au centre de santé de sonon,Autre,SONON,5000000,p,N,Santé,Dispensaire isolé
572,Réhabilitation d'une pompe à motricité humaine et réalisation d'une pompe à motricité humaine,Autre,KABADOU,5000000,p,N,Autre,Autre
563,Réhabilitation d'une pompe à motricité humaine et réalisation d'un forage photovoltaïque,Autre,GUINAGOUROU,5000000,p,N,Accès à l'eau,Forage simple
2631,Réhabilitation d’un module de trois classes,Autre,NODI,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
2332,Réhabilitation  d'un  ouvrage de franchissement reliant titirou  et  okedama,Autre,GOUNIN DE PARAKOU1,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
868,Réhabilitation du pont à l’entrée du village de Sinagourou,Autre,SINANGOUROU,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
1227,Réhabilitation et acquisition d’équipements au profit du Centre de Santé d’Arrondissement (CSA) de Garou,Autre,DJINDÉGABI-TOUNGA,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
582,Réhabilitation et acquisitions d'équipements au centre de santé de Diguidirou,Autre,DIGUIDIROU,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
700,Réhabilitation et extension du centre de santé,Autre,GUINROU-PEULH,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
620,Réhabilitation et extension du centre de santé d'arrondissement de tasso,Autre,TASSO,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
1161,Réhabilitation et mise en service de l'installation solaire,Éclairage public solaire,SOROKO YOROUNON,5000000,p,N,Énergie et éclairage,Éclairage public solaire
1433,Réhabilitation et mise service du centre de santé communautaire,Autre,ZONZI,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
1968,Réhabilitation et surcreusement  du barrage,Autre,TONTAROU,5000000,p,N,Production végétale,Aménagement
2286,"Réhabilitation, extension et équipements au centre de santé de Sandilo",Autre,ASSAGNAHOUN,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
74,Réhabilitation pour la mise aux normes du marché de bétail de Madjatom,Autre,MADJATOM,5000000,p,N,Infrastructure marchande,Marché de bétail
1137,Réhabiliter les forages d'eau potable du village,Autre,MOKOLLÉ,5000000,p,N,Accès à l'eau,Forage simple
318,Réhalisation de bâtiments scolaires,Autre,PARTAGO,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
1748,Rendes infrastructures d’électrification hors réseau,Électrification rurale hors réseau,GOGONIGA,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
2252,Renforcement de la plantation d’anacarde communautaire au profit de la communauté,Autre,DÉNDOUGOU,5000000,p,N,Autre,Autre
46,Renforcement du centre de santé de Anandana,Autre,KOUBÉNÉBÉNÉ,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
2258,Renforcement du plateau du médicament ou pharmacie du centre de santé d’arrondissement au profit de la communauté,Autre,FORMAGAZI,5000000,p,N,Santé,Dispensaire isolé
1940,Renforcement du plateau technique de soins du centre de santé,Autre,BORIBANSIFA,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
1883,Rénovation du centre de santé de Kouandata,Autre,KOUNADORGOU,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
384,Réparation de deux pompes d'adduction d'eau villageoise en panne,Autre,GNELSANDA,5000000,p,N,Accès à l'eau,Adduction d'eau villageoise (AEV)
2371,Reprofilage des von,Autre,TITIROU,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
2472,Retenu d'eau,Autre,GOUANDÉ,5000000,p,N,Autre,Autre
2453,Retenu d'eau,Autre,KOUNTORI,5000000,p,N,Autre,Autre
